Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
271,2017 -18,20.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿಯ ಪೆದ್ದನಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಯಾಣಿಕರ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction work of the passenger resort at Peddanapalya village of Cholanayakanahalli Gram Panchayat, Bangalore South Taluk.",5.0
272,2017 -18,21.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಉತ್ತರಹಳ್ಳಿ ಹೋಬಳಿ, ನೆಲಗುಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಚೂಡಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of Milk Producers Co-operative Society Building at K. Choodahalli Village, Bangalore South Taluk, Uttallahalli Hobli, Nelaguli Gram Panchayat.",5.0
273,2017 -18,22.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಬೈಚಗುಪ್ಪೆ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಗೆ ಶಾಲಾ ಮುಂಭಾಗದಲ್ಲಿ ಮೇಲ್ಛಾವಣಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Rooftop construction work at the school primary school in Baijachuppe village of Cholanayakanahalli Gram Panchayat, Bangalore South Taluk.",1.5
274,2017 -18,23.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಗುಡಿಮಾವು ಗ್ರಾಮದಲ್ಲಿ ಅಂಗನವಾಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"KG Gollahalli Gram Panchayat Gudima, Yashwantpur Assembly constituency is the construction of Anganwadi building in the village.",3.0
275,2017 -18,24.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚುಂಚನಕುಪ್ಪೆ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಮಲ್ಲಯ್ಯನಪಾಳ್ಯ ಗ್ರಾಮದ ಕರಿಯಪ್ಪನ ಮನೆಯಿಂದ ನಂಜಪ್ಪನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Concrete road development works up to Nanjappa's house from Kariyappa's house in Mallayyanapalya village of Thavarekere Hobli, Chunchankuppe Gram Panchayat range of Bangalore South Taluk.",5.0
276,2017 -18,25.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿಯ ಶ್ರೀನಿವಾಸಪುರ ಗ್ರಾಮದ ಶ್ರೀನಿವಾಸಪುರ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ನಿಯಮಿತದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Building construction of Srinivaspur Milk Producers Co-operative Society, Srinivaspur village of K Gollahalli Gram Panchayat, Yashwantpur Assembly constituency.",5.0
277,2017 -18,26.0,ನೆಲಗುಳಿ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ವೀರಸಂದ್ರ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Veerasandra Milk Producers Co-operative Society Building Construction of UGF Panchayat,5.0
278,2017 -18,27.0,ಕೊಡಿಗೇಹಳ್ಳಿ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ಕನ್ನಲ್ಲಿ U್ಫ್ರಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Milk Producers Co-operative Society Building Construction at Kannige Umrama, Kodigehalli U Gram Panchayat",5.0
279,2017 -18,28.0,ಸೋಮನಹಳ್ಳಿ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ಕೆ.ಇ.ಬಿ ಕಾಲೋನಿಯಲ್ಲಿ ಪ್ರಾರ್ಥನ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Prayer Mandir Construction Work at Somanahalli U Gram Panchayat KEB Colony,4.0
280,2017 -18,29.0,ಕಗ್ಗೀಪುರ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ಕಗ್ಗಲೀಪುರ U್ಫ್ರಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of Milk Producers Co-operative Society Building at Kaggalpur Ugram in Kagjipur U Gram Panchayat.,5.0
281,2017 -18,30.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಅಜ್ಜನಹಳ್ಳಿ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ಕಲ್ಲುಪಾಳ್ಯ U್ಫ್ರಮದಲ್ಲಿ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Thavakere Hobli, Azzanahalli Umbrella Panchayat is being constructed in Umbrella.",5.0
282,2017 -18,31.0,ತÁವರೆಕೆರ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ U್ಫ್ರಮ ವ್ಯಾಪ್ತಿಯ ಬಸವನಪಾಳ್ಯ U್ಫ್ರಮದ ಬಸವಣ್ಣ ದೇವಸ್ಥಾನದಿಂದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆವರೆಗೆ ಕಲ್ಲುಕಟ್ಟಡ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The construction of the Kalulakatta drainage works from Basavanna Temple Basavanavna Temple to Government Higher Primary School, Basavapalya Uva, Umarakara Umbrella Panchayat.",5.0
283,2017 -18,32.0,ಅಗರ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ಹೊಸಪಾಳ್ಯ U್ಫ್ರಮದ ರೆಡ್ಡಿ ಮನೆಯಿಂದ ಕಲ್ಲುಕಟ್ಟೆ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Concrete road construction works from Reddy's house to the Kallakatte house in Agra Umbram Panchayat's new office.,5.0
284,2017 -18,33.0,ತರಳು U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ತಟ್ಟಗುಪ್ಪೆ U್ಫ್ರಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Milk Producers' Co-operative Society Building Construction at UFRA Panchayat Traditional Umbrella,5.0
285,2017 -18,34.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಅಜ್ಜನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹುಲುವೇನಹಳ್ಳಿ ಗ್ರಾಮದ ಬೀರಪ್ಪ ಮತ್ತು ರಾಮಪ್ಪ ದೇವಸ್ಥಾನದ ರಸ್ತೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","The concrete road development work for the road to Beerappa and Ramappa Temple at Hulveenahalli village in Bangalore South taluk, Thavakere Hobli, Azzanahalli Gram Panchayat range.",5.0
286,2017 -18,35.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ತಾವರೆಕೆರೆ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಬಸವನಪಾಳ್ಯ ಗ್ರಾಮದ ಬಸವಣ್ಣ ದೇವಸ್ಥಾನದಿಂದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆವರೆಗೆ ಕಲ್ಲುಕಟ್ಟಡ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction of the Kallilardada drainage works from Basavanna Temple in Basavanpalya village to Thavarakere Hobli, Thavakere Hobli, Tavakere Gram Panchayat, Government Higher Primary School.",5.0
