Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
187,2017-18,20,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಎಸ್ ಸಿ ಕಾಲೋನಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಮುನಿಯಪ್ಪ ಮನೆ ಮುಂಭಾಗದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashetti Halli Gram Panchayat Somashetti Halli Village Munniyappa House Front Road Development Work at SS Colony Main Road",5.0
188,2017-18,21,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಎಸ್ ಸಿ ಕಾಲೋನಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಆಂಜಿನಮ್ಮ ಮನೆ ಮುಂಭಾಗದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashetti Halli Gram Panchayat Somashetti Halli Village, S.Colony Main Angastinma House Front Road Development Work",5.0
189,2017-18,22,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಎಸ್ ಸಿ ಕಾಲೋನಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ನಾರಾಯಣಸ್ವಾಮಿ ಮನೆ ಮುಂಭಾಗದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashetti Halli Gram Panchayat Somashetti Halli Gram S.C Colony Main Narasanaswamy House Front Road Development Work",5.0
190,2017-18,23,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಎಸ್ ಸಿ ಕಾಲೋನಿ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ವೆಂಕಟರಾಮು ಮನೆ ಮುಂಭಾಗದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashetti Halli Grama Panchayat Somashetti Halli Village S.C Colony Main Street, Venkataramu House Front Road Development Work",5.0
191,2017-18,24,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮದ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ರಘು ಮನೆ ಮುಂಭಾಗದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashetti Halli Gram Panchayat Raghu House Front Road Development Work at Somashettihalli Main Road",5.0
192,2017-18,25,ಚೊಕ್ಕಸಂದ್ರ ವಾರ್ಡ್ ನಂ.39ರ ವ್ಯಾಪ್ತಿಯ ಹೆಚ್.ಎಂ.ಟಿ ಲೇಔಟ್ ನಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Clean drinking water unit construction work at HMT Layout on Chokasandra Ward No. 39,10.0
193,2017-18,26,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಶೆಟ್ಟಿಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.12ರ ವ್ಯಾಪ್ತಿಯ ಅಬ್ಬಿಗೆರೆ ಹಳೆ ಗ್ರಾಮ ಪಂಚಮುಖಿ ಗಣೇಶ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Shettyahalli Ward No.12 Abbigere Old Gram Panchamukhi Ganesha Temple Nearly Clean Drinking Water Unit",10.0
194,2017-18,27,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದ್ವಾರಕಾ ನಗರ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ ಹತ್ತಿರ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North North Taluk, Yeshwanthpur Hobli, near Dwarka Nagar Government Hospital, Chikballa Gram Panchayat, Nearly Clean Drinking Water Unit",10.0
195,2017-18,28,"ಹೆಗ್ಗನಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.71ರ ಸಂಜೀವಿನಿನಗರ 3ನೇ ಹಂತ, 3ನೇ ಅಡ್ಡರಸ್ತೆ ಗಣೇಶ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Sanjivinagaragar 3rd Stage of Henganahalli Ward No.71, 3rd Cross Road to Clean Drinking Water Unit Near Ganesha Temple",10.0
196,2017-18,29,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಜನಪ್ರಿಯ ಗ್ರೀನ್ ವುಡ್ ಅಪಾರ್ಟ್ ಮೆಂಟ್ ಹತ್ತಿರ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwanthpur Hobli Somashettihalli Gram Panchayat Extremely Greenwood Apartments near Clean Drinking Water Unit Construction Work",10.0
